date,state,cases,days
5/05/2020,Ohio,20969,106
5/05/2020,Oklahoma,4127,106
5/05/2020,Oregon,2839,106
5/05/2020,Pennsylvania,53967,106
5/05/2020,Rhode Island,9933,106
5/05/2020,South Carolina,6841,106
5/05/2020,South Dakota,2720,106
5/05/2020,Tennessee,13555,106
5/05/2020,Texas,34286,106
5/05/2020,Utah,5449,106
5/05/2020,Vermont,907,106
5/05/2020,Virginia,20256,106
5/05/2020,Washington,16234,106
5/05/2020,West Virginia,1243,106
5/05/2020,Wisconsin,8566,106
5/05/2020,Wyoming,604,106
5/06/2020,Alabama,8691,107
5/06/2020,Alaska,370,107
5/06/2020,Arizona,9707,107
5/06/2020,Arkansas,3611,107
5/06/2020,California,60787,107
5/06/2020,Colorado,17720,107
5/06/2020,Connecticut,30995,107
5/06/2020,Delaware,5778,107
5/06/2020,District of Columbia,5461,107
5/06/2020,Florida,37994,107
5/06/2020,Georgia,29724,107
5/06/2020,Hawaii,616,107
5/06/2020,Idaho,2158,107
5/06/2020,Illinois,68164,107
5/06/2020,Indiana,22286,107
5/06/2020,Iowa,10404,107
5/06/2020,Kansas,5893,107
5/06/2020,Kentucky,5946,107
5/06/2020,Louisiana,30472,107
5/06/2020,Maine,1254,107
5/06/2020,Maryland,28263,107
5/06/2020,Massachusetts,72025,107
5/06/2020,Michigan,45079,107
5/06/2020,Minnesota,8579,107
5/06/2020,Mississippi,8424,107
5/06/2020,Missouri,9164,107
5/06/2020,Montana,456,107
5/06/2020,Nebraska,6771,107
5/06/2020,Nevada,5744,107
5/06/2020,New Hampshire,2741,107
5/06/2020,New Jersey,131890,107
5/06/2020,New Mexico,4290,107
5/06/2020,New York,329405,107
5/06/2020,North Carolina,12783,107
5/06/2020,North Dakota,1323,107
5/06/2020,Ohio,21576,107
5/06/2020,Oklahoma,4201,107
5/06/2020,Oregon,2916,107
5/06/2020,Pennsylvania,54989,107
5/06/2020,Rhode Island,10205,107
5/06/2020,South Carolina,6936,107
5/06/2020,South Dakota,2779,107
5/06/2020,Tennessee,13737,107
5/06/2020,Texas,35441,107
5/06/2020,Utah,5605,107
5/06/2020,Vermont,908,107
5/06/2020,Virginia,20256,107
5/06/2020,Washington,16873,107
5/06/2020,West Virginia,1277,107
5/06/2020,Wisconsin,8901,107
5/06/2020,Wyoming,631,107
5/07/2020,Alabama,9046,108
5/07/2020,Alaska,373,108
5/07/2020,Arizona,9945,108
5/07/2020,Arkansas,3694,108
5/07/2020,California,62481,108
5/07/2020,Colorado,18264,108
5/07/2020,Connecticut,31784,108
5/07/2020,Delaware,5939,108
5/07/2020,District of Columbia,5654,108
5/07/2020,Florida,38820,108
5/07/2020,Georgia,30524,108
5/07/2020,Hawaii,619,108
5/07/2020,Idaho,2178,108
5/07/2020,Illinois,70802,108
5/07/2020,Indiana,22942,108
5/07/2020,Iowa,11059,108
5/07/2020,Kansas,6240,108
5/07/2020,Kentucky,6173,108
5/07/2020,Louisiana,30725,108
5/07/2020,Maine,1330,108
5/07/2020,Maryland,29476,108
5/07/2020,Massachusetts,73721,108
5/07/2020,Michigan,45643,108
5/07/2020,Minnesota,9364,108
5/07/2020,Mississippi,8686,108
5/07/2020,Missouri,9409,108
5/07/2020,Montana,456,108
5/07/2020,Nebraska,7190,108
5/07/2020,Nevada,5858,108
5/07/2020,New Hampshire,2843,108
5/07/2020,New Jersey,133635,108
5/07/2020,New Mexico,4492,108
5/07/2020,New York,332931,108
5/07/2020,North Carolina,13431,108
5/07/2020,North Dakota,1371,108
5/07/2020,Ohio,22131,108
5/07/2020,Oklahoma,4330,108
5/07/2020,Oregon,2989,108
5/07/2020,Pennsylvania,56149,108
5/07/2020,Rhode Island,10530,108
5/07/2020,South Carolina,7142,108
5/07/2020,South Dakota,2905,108
5/07/2020,Tennessee,14108,108
5/07/2020,Texas,36682,108
5/07/2020,Utah,5724,108
5/07/2020,Vermont,916,108
5/07/2020,Virginia,21570,108
5/07/2020,Washington,17187,108
5/07/2020,West Virginia,1298,108
5/07/2020,Wisconsin,9215,108
5/07/2020,Wyoming,635,108
5/08/2020,Alabama,9385,109
5/08/2020,Alaska,376,109
5/08/2020,Arizona,10526,109
5/08/2020,Arkansas,3747,109
5/08/2020,California,64616,109
5/08/2020,Colorado,18719,109
5/08/2020,Connecticut,32411,109
5/08/2020,Delaware,6083,109
5/08/2020,District of Columbia,5899,109
5/08/2020,Florida,39191,109
5/08/2020,Georgia,31089,109
5/08/2020,Hawaii,619,109
5/08/2020,Idaho,2205,109
5/08/2020,Illinois,73688,109
5/08/2020,Indiana,23620,109
5/08/2020,Iowa,11457,109
5/08/2020,Kansas,6751,109
5/08/2020,Kentucky,6298,109
5/08/2020,Louisiana,30928,109
5/08/2020,Maine,1374,109
5/08/2020,Maryland,30592,109
5/08/2020,Massachusetts,75333,109
5/08/2020,Michigan,46319,109
5/08/2020,Minnesota,10087,109
5/08/2020,Mississippi,9090,109
5/08/2020,Missouri,9573,109
5/08/2020,Montana,458,109
5/08/2020,Nebraska,7830,109
5/08/2020,Nevada,5942,109
5/08/2020,New Hampshire,2947,109
5/08/2020,New Jersey,135454,109
5/08/2020,New Mexico,4673,109
5/08/2020,New York,335804,109
5/08/2020,North Carolina,13879,109
5/08/2020,North Dakota,1425,109
5/08/2020,Ohio,23018,109
5/08/2020,Oklahoma,4424,109
5/08/2020,Oregon,3068,109
5/08/2020,Pennsylvania,57501,109
5/08/2020,Rhode Island,10779,109
5/08/2020,South Carolina,7367,109
5/08/2020,South Dakota,3144,109
5/08/2020,Tennessee,14276,109
5/08/2020,Texas,37943,109
5/08/2020,Utah,5919,109
5/08/2020,Vermont,919,109
5/08/2020,Virginia,22342,109
5/08/2020,Washington,17477,109
5/08/2020,West Virginia,1324,109
5/08/2020,Wisconsin,9590,109
5/08/2020,Wyoming,644,109
5/09/2020,Alabama,9668,110
5/09/2020,Alaska,377,110
5/09/2020,Arizona,10960,110
5/09/2020,Arkansas,3747,110
5/09/2020,California,66824,110
5/09/2020,Colorado,19267,110
5/09/2020,Connecticut,32984,110
5/09/2020,Delaware,6277,110
5/09/2020,District of Columbia,6102,110
5/09/2020,Florida,39993,110
5/09/2020,Georgia,31481,110
5/09/2020,Hawaii,620,110
5/09/2020,Idaho,2230,110
5/09/2020,Illinois,76008,110
5/09/2020,Indiana,24239,110
5/09/2020,Iowa,11671,110
5/09/2020,Kansas,6923,110
5/09/2020,Kentucky,6469,110
5/09/2020,Louisiana,31490,110
5/09/2020,Maine,1408,110
5/09/2020,Maryland,31638,110
5/09/2020,Massachusetts,76743,110
5/09/2020,Michigan,46735,110
5/09/2020,Minnesota,10789,110
5/09/2020,Mississippi,9378,110
5/09/2020,Missouri,9737,110
5/09/2020,Montana,458,110
5/09/2020,Nebraska,8233,110
5/09/2020,Nevada,6046,110
5/09/2020,New Hampshire,3011,110
5/09/2020,New Jersey,137085,110
5/09/2020,New Mexico,4778,110
5/09/2020,New York,338519,110
5/09/2020,North Carolina,14387,110
5/09/2020,North Dakota,1464,110
5/09/2020,Ohio,23697,110
5/09/2020,Oklahoma,4490,110
5/09/2020,Oregon,3160,110
5/09/2020,Pennsylvania,58661,110
5/09/2020,Rhode Island,10989,110
5/09/2020,South Carolina,7531,110
5/09/2020,South Dakota,3393,110
5/09/2020,Tennessee,14675,110
5/09/2020,Texas,38849,110
5/09/2020,Utah,6103,110
5/09/2020,Vermont,921,110
5/09/2020,Virginia,23196,110
5/09/2020,Washington,17629,110
5/09/2020,West Virginia,1348,110
5/09/2020,Wisconsin,9939,110
5/09/2020,Wyoming,653,110
5/10/2020,Alabama,9889,111
5/10/2020,Alaska,378,111
5/10/2020,Arizona,11119,111
5/10/2020,Arkansas,4012,111
5/10/2020,California,68051,111
5/10/2020,Colorado,19595,111
5/10/2020,Connecticut,33554,111
5/10/2020,Delaware,6447,111
5/10/2020,District of Columbia,6272,111
5/10/2020,Florida,40588,111
5/10/2020,Georgia,32267,111
5/10/2020,Hawaii,621,111
5/10/2020,Idaho,2232,111
5/10/2020,Illinois,77662,111
5/10/2020,Indiana,24633,111
5/10/2020,Iowa,11959,111
5/10/2020,Kansas,7045,111
5/10/2020,Kentucky,6486,111
5/10/2020,Louisiana,31673,111
5/10/2020,Maine,1436,111
5/10/2020,Maryland,32693,111
5/10/2020,Massachusetts,77793,111
5/10/2020,Michigan,47116,111
5/10/2020,Minnesota,11270,111
5/10/2020,Mississippi,9501,111
5/10/2020,Missouri,9906,111
5/10/2020,Montana,458,111
5/10/2020,Nebraska,8328,111
5/10/2020,Nevada,6120,111
5/10/2020,New Hampshire,3071,111
5/10/2020,New Jersey,138532,111
5/10/2020,New Mexico,4863,111
5/10/2020,New York,340657,111
5/10/2020,North Carolina,14783,111
5/10/2020,North Dakota,1491,111
5/10/2020,Ohio,24086,111
5/10/2020,Oklahoma,4589,111
5/10/2020,Oregon,3228,111
5/10/2020,Pennsylvania,60037,111
5/10/2020,Rhode Island,11274,111
5/10/2020,South Carolina,7653,111
5/10/2020,South Dakota,3517,111
5/10/2020,Tennessee,15060,111
5/10/2020,Texas,40037,111
5/10/2020,Utah,6251,111
5/10/2020,Vermont,926,111
5/10/2020,Virginia,24081,111
5/10/2020,Washington,17781,111
5/10/2020,West Virginia,1363,111
5/10/2020,Wisconsin,10219,111
5/10/2020,Wyoming,662,111
5/11/2020,Alabama,10164,112
5/11/2020,Alaska,380,112
5/11/2020,Arizona,11380,112
5/11/2020,Arkansas,4043,112
5/11/2020,California,69514,112
5/11/2020,Colorado,19793,112
5/11/2020,Connecticut,33765,112
5/11/2020,Delaware,6565,112
5/11/2020,District of Columbia,6389,112
5/11/2020,Florida,40974,112
5/11/2020,Georgia,32448,112
5/11/2020,Hawaii,623,112
5/11/2020,Idaho,2261,112
5/11/2020,Illinois,79123,112
5/11/2020,Indiana,25134,112
5/11/2020,Iowa,12373,112
5/11/2020,Kansas,7161,112
5/11/2020,Kentucky,6710,112
5/11/2020,Louisiana,31881,112
5/11/2020,Maine,1462,112
5/11/2020,Maryland,33483,112
5/11/2020,Massachusetts,78462,112
5/11/2020,Michigan,47526,112
5/11/2020,Minnesota,11798,112
5/11/2020,Mississippi,9674,112
5/11/2020,Missouri,10025,112
5/11/2020,Montana,459,112
5/11/2020,Nebraska,8575,112
5/11/2020,Nevada,6152,112
5/11/2020,New Hampshire,3160,112
5/11/2020,New Jersey,139945,112
5/11/2020,New Mexico,5069,112
5/11/2020,New York,342267,112
5/11/2020,North Carolina,15069,112
5/11/2020,North Dakota,1518,112
5/11/2020,Ohio,24785,112
5/11/2020,Oklahoma,4613,112
5/11/2020,Oregon,3286,112
5/11/2020,Pennsylvania,60557,112
5/11/2020,Rhode Island,11450,112
5/11/2020,South Carolina,7792,112
5/11/2020,South Dakota,3614,112
5/11/2020,Tennessee,15423,112
5/11/2020,Texas,40988,112
5/11/2020,Utah,6364,112
5/11/2020,Vermont,926,112
5/11/2020,Virginia,25070,112
5/11/2020,Washington,18172,112
5/11/2020,West Virginia,1370,112
5/11/2020,Wisconsin,10418,112
5/11/2020,Wyoming,669,112
5/12/2020,Alabama,10464,113
5/12/2020,Alaska,383,113
5/12/2020,Arizona,11736,113
5/12/2020,Arkansas,4164,113
5/12/2020,California,71150,113
5/12/2020,Colorado,20103,113
5/12/2020,Connecticut,34333,113
5/12/2020,Delaware,6741,113
5/12/2020,District of Columbia,6485,113
5/12/2020,Florida,41915,113
5/12/2020,Georgia,33311,113
5/12/2020,Hawaii,624,113
5/12/2020,Idaho,2294,113
5/12/2020,Illinois,83168,113
5/12/2020,Indiana,25676,113
5/12/2020,Iowa,12912,113
5/12/2020,Kansas,7352,113
5/12/2020,Kentucky,7003,113
5/12/2020,Louisiana,32116,113
5/12/2020,Maine,1477,113
5/12/2020,Maryland,34174,113
5/12/2020,Massachusetts,79332,113
5/12/2020,Michigan,47946,113
5/12/2020,Minnesota,12493,113
5/12/2020,Mississippi,9908,113
5/12/2020,Missouri,10124,113
5/12/2020,Montana,461,113
5/12/2020,Nebraska,8732,113
5/12/2020,Nevada,6311,113
5/12/2020,New Hampshire,3239,113
5/12/2020,New Jersey,140743,113
5/12/2020,New Mexico,5212,113
5/12/2020,New York,343705,113
5/12/2020,North Carolina,15402,113
5/12/2020,North Dakota,1571,113
5/12/2020,Ohio,25257,113
5/12/2020,Oklahoma,4731,113
5/12/2020,Oregon,3359,113
5/12/2020,Pennsylvania,61407,113
5/12/2020,Rhode Island,11614,113
5/12/2020,South Carolina,7927,113
5/12/2020,South Dakota,3663,113
5/12/2020,Tennessee,15777,113
5/12/2020,Texas,42348,113
5/12/2020,Utah,6454,113
5/12/2020,Vermont,927,113
5/12/2020,Virginia,25800,113
5/12/2020,Washington,18382,113
5/12/2020,West Virginia,1379,113
5/12/2020,Wisconsin,10617,113
5/12/2020,Wyoming,675,113
5/13/20,Alabama,10700,114
5/13/20,Alaska,383,114
5/13/20,Arizona,12176,114
5/13/20,Arkansas,4236,114
5/13/20,California,73218,114
5/13/20,Colorado,20442,114
5/13/20,Connecticut,34855,114
5/13/20,Delaware,6952,114
5/13/20,District of Columbia,6584,114
5/13/20,Florida,42394,114
5/13/20,Georgia,33866,114
5/13/20,Hawaii,627,114
5/13/20,Idaho,2325,114
5/13/20,Illinois,84874,114
5/13/20,Indiana,26044,114
5/13/20,Iowa,13289,114
5/13/20,Kansas,7552,114
5/13/20,Kentucky,7102,114
5/13/20,Louisiana,32728,114
5/13/20,Maine,1515,114
5/13/20,Maryland,34927,114
5/13/20,Massachusetts,80497,114
5/13/20,Michigan,48307,114
5/13/20,Minnesota,12916,114
5/13/20,Mississippi,10090,114
5/13/20,Missouri,10369,114
5/13/20,Montana,462,114
5/13/20,Nebraska,9072,114
5/13/20,Nevada,6482,114
5/13/20,New Hampshire,3299,114
5/13/20,New Jersey,141560,114
5/13/20,New Mexico,5364,114
5/13/20,New York,345828,114
5/13/20,North Carolina,15850,114
5/13/20,North Dakota,1647,114
5/13/20,Ohio,25727,114
5/13/20,Oklahoma,4852,114
5/13/20,Oregon,3416,114
5/13/20,Pennsylvania,62194,114
5/13/20,Rhode Island,11835,114
5/13/20,South Carolina,8030,114
5/13/20,South Dakota,3732,114
5/13/20,Tennessee,16261,114
5/13/20,Texas,43822,114
5/13/20,Utah,6624,114
5/13/20,Vermont,929,114
5/13/20,Virginia,26746,114
5/13/20,Washington,18492,114
5/13/20,West Virginia,1405,114
5/13/20,Wisconsin,10903,114
5/13/20,Wyoming,688,114
5/14/20,Alabama,11101,115
5/14/20,Alaska,387,115
5/14/20,Arizona,12674,115
5/14/20,Arkansas,4366,115
5/14/20,California,74947,115
5/14/20,Colorado,20813,115
5/14/20,Connecticut,35464,115
5/14/20,Delaware,7223,115
5/14/20,District of Columbia,6736,115
5/14/20,Florida,43202,115
5/14/20,Georgia,34422,115
5/14/20,Hawaii,627,115
5/14/20,Idaho,2352,115
5/14/20,Illinois,88081,115
5/14/20,Indiana,26627,115
5/14/20,Iowa,13675,115
5/14/20,Kansas,7668,115
5/14/20,Kentucky,7397,115
5/14/20,Louisiana,33555,115
5/14/20,Maine,1565,115
5/14/20,Maryland,36021,115
5/14/20,Massachusetts,82182,115
5/14/20,Michigan,49489,115
5/14/20,Minnesota,13443,115
5/14/20,Mississippi,10483,115
5/14/20,Missouri,10490,115
5/14/20,Montana,462,115
5/14/20,Nebraska,9411,115
5/14/20,Nevada,6604,115
5/14/20,New Hampshire,3382,115
5/14/20,New Jersey,142704,115
5/14/20,New Mexico,5503,115
5/14/20,New York,348192,115
5/14/20,North Carolina,16593,115
5/14/20,North Dakota,1712,115
5/14/20,Ohio,26363,115
5/14/20,Oklahoma,4962,115
5/14/20,Oregon,3479,115
5/14/20,Pennsylvania,63158,115
5/14/20,Rhode Island,12016,115
5/14/20,South Carolina,8189,115
5/14/20,South Dakota,3792,115
5/14/20,Tennessee,16588,115
5/14/20,Texas,45169,115
5/14/20,Utah,6760,115
5/14/20,Vermont,932,115
5/14/20,Virginia,27813,115
5/14/20,Washington,18861,115
5/14/20,West Virginia,1435,115
5/14/20,Wisconsin,11280,115
5/14/20,Wyoming,701,115
5/15/20,Alabama,11373,116
5/15/20,Alaska,388,116
5/15/20,Arizona,13169,116
5/15/20,Arkansas,4463,116
5/15/20,California,77015,116
5/15/20,Colorado,21207,116
5/15/20,Connecticut,36085,116
5/15/20,Delaware,7373,116
5/15/20,District of Columbia,6871,116
5/15/20,Florida,44130,116
5/15/20,Georgia,35242,116
5/15/20,Hawaii,628,116
5/15/20,Idaho,2389,116
5/15/20,Illinois,90528,116
5/15/20,Indiana,27281,116
5/15/20,Iowa,14049,116
5/15/20,Kansas,8006,116
5/15/20,Kentucky,7578,116
5/15/20,Louisiana,33903,116
5/15/20,Maine,1603,116
5/15/20,Maryland,37105,116
5/15/20,Massachusetts,83421,116
5/15/20,Michigan,49982,116
5/15/20,Minnesota,14240,116
5/15/20,Mississippi,10801,116
5/15/20,Missouri,10567,116
5/15/20,Montana,466,116
5/15/20,Nebraska,9766,116
5/15/20,Nevada,6733,116
5/15/20,New Hampshire,3464,116
5/15/20,New Jersey,143905,116
5/15/20,New Mexico,5662,116
5/15/20,New York,350951,116
5/15/20,North Carolina,17190,116
5/15/20,North Dakota,1761,116
5/15/20,Ohio,26956,116
5/15/20,Oklahoma,5086,116
5/15/20,Oregon,3541,116
5/15/20,Pennsylvania,64178,116
5/15/20,Rhode Island,12219,116
5/15/20,South Carolina,8407,116
5/15/20,South Dakota,3887,116
5/15/20,Tennessee,16917,116
5/15/20,Texas,46987,116
5/15/20,Utah,6930,116
5/15/20,Vermont,933,116
5/15/20,Virginia,28672,116
5/15/20,Washington,19131,116
5/15/20,West Virginia,1448,116
5/15/20,Wisconsin,11854,116
5/15/20,Wyoming,716,116
5/16/20,Alabama,11674,117
5/16/20,Alaska,392,117
5/16/20,Arizona,13631,117
5/16/20,Arkansas,4578,117
5/16/20,California,78933,117
5/16/20,Colorado,21604,117
5/16/20,Connecticut,36703,117
5/16/20,Delaware,7547,117
5/16/20,District of Columbia,7042,117
5/16/20,Florida,44803,117
5/16/20,Georgia,35655,117
5/16/20,Hawaii,629,117
5/16/20,Idaho,2419,117
5/16/20,Illinois,92669,117
5/16/20,Indiana,27919,117
5/16/20,Iowa,14328,117
5/16/20,Kansas,8059,117
5/16/20,Kentucky,7773,117
5/16/20,Louisiana,34183,117
5/16/20,Maine,1648,117
5/16/20,Maryland,38083,117
5/16/20,Massachusetts,84933,117
5/16/20,Michigan,50416,117
5/16/20,Minnesota,14969,117
5/16/20,Mississippi,11123,117
5/16/20,Missouri,10794,117
5/16/20,Montana,468,117
5/16/20,Nebraska,10220,117
5/16/20,Nevada,6810,117
5/16/20,New Hampshire,3556,117
5/16/20,New Jersey,145089,117
5/16/20,New Mexico,5847,117
5/16/20,New York,353136,117
5/16/20,North Carolina,18009,117
5/16/20,North Dakota,1848,117
5/16/20,Ohio,27476,117
5/16/20,Oklahoma,5237,117
5/16/20,Oregon,3612,117
5/16/20,Pennsylvania,65228,117
5/16/20,Rhode Island,12434,117
5/16/20,South Carolina,8661,117
5/16/20,South Dakota,3959,117
5/16/20,Tennessee,17204,117
5/16/20,Texas,47866,117
5/16/20,Utah,7068,117
5/16/20,Vermont,934,117
5/16/20,Virginia,29683,117
5/16/20,Washington,19336,117
5/16/20,West Virginia,1470,117
5/16/20,Wisconsin,12368,117
5/16/20,Wyoming,741,117
5/17/20,Alabama,11771,118
5/17/20,Alaska,396,118
5/17/20,Arizona,13937,118
5/17/20,Arkansas,4759,118
5/17/20,California,80366,118
5/17/20,Colorado,21909,118
5/17/20,Connecticut,37419,118
5/17/20,Delaware,7670,118
5/17/20,District of Columbia,7123,118
5/17/20,Florida,45580,118
5/17/20,Georgia,35954,118
5/17/20,Hawaii,630,118
5/17/20,Idaho,2421,118
5/17/20,Illinois,94360,118
5/17/20,Indiana,28419,118
5/17/20,Iowa,14651,118
5/17/20,Kansas,8066,118
5/17/20,Kentucky,7793,118
5/17/20,Louisiana,34498,118
5/17/20,Maine,1687,118
5/17/20,Maryland,38920,118
5/17/20,Massachusetts,86010,118
5/17/20,Michigan,51054,118
5/17/20,Minnesota,15677,118
5/17/20,Mississippi,11296,118
5/17/20,Missouri,11069,118
5/17/20,Montana,468,118
5/17/20,Nebraska,10348,118
5/17/20,Nevada,6935,118
5/17/20,New Hampshire,3596,118
5/17/20,New Jersey,146334,118
5/17/20,New Mexico,5938,118
5/17/20,New York,355037,118
5/17/20,North Carolina,18537,118
5/17/20,North Dakota,1900,118
5/17/20,Ohio,27925,118
5/17/20,Oklahoma,5310,118
5/17/20,Oregon,3623,118
5/17/20,Pennsylvania,65745,118
5/17/20,Rhode Island,12674,118
5/17/20,South Carolina,8816,118
5/17/20,South Dakota,3987,118
5/17/20,Tennessee,17391,118
5/17/20,Texas,48828,118
5/17/20,Utah,7238,118
5/17/20,Vermont,940,118
5/17/20,Virginia,30388,118
5/17/20,Washington,19514,118
5/17/20,West Virginia,1492,118
5/17/20,Wisconsin,12571,118
5/17/20,Wyoming,754,118
5/18/20,Alabama,12086,119
5/18/20,Alaska,399,119
5/18/20,Arizona,14170,119
5/18/20,Arkansas,4813,119
5/18/20,California,81943,119
5/18/20,Colorado,22174,119
5/18/20,Connecticut,38116,119
5/18/20,Delaware,7869,119
5/18/20,District of Columbia,7270,119
5/18/20,Florida,46434,119
5/18/20,Georgia,36634,119
5/18/20,Hawaii,630,119
5/18/20,Idaho,2455,119
5/18/20,Illinois,96778,119
5/18/20,Indiana,28897,119
5/18/20,Iowa,14955,119
5/18/20,Kansas,8439,119
5/18/20,Kentucky,8041,119
5/18/20,Louisiana,34832,119
5/18/20,Maine,1713,119
5/18/20,Maryland,39882,119
5/18/20,Massachusetts,87052,119
5/18/20,Michigan,51853,119
5/18/20,Minnesota,16372,119
5/18/20,Mississippi,11432,119
5/18/20,Missouri,11225,119
5/18/20,Montana,470,119
5/18/20,Nebraska,10625,119
5/18/20,Nevada,7059,119
5/18/20,New Hampshire,3652,119
5/18/20,New Jersey,148039,119
5/18/20,New Mexico,6096,119
5/18/20,New York,356278,119
5/18/20,North Carolina,19121,119
5/18/20,North Dakota,1931,119
5/18/20,Ohio,28455,119
5/18/20,Oklahoma,5398,119
5/18/20,Oregon,3687,119
5/18/20,Pennsylvania,66676,119
5/18/20,Rhode Island,12795,119
5/18/20,South Carolina,8942,119
5/18/20,South Dakota,4027,119
5/18/20,Tennessee,17767,119
5/18/20,Texas,49788,119
5/18/20,Utah,7384,119
5/18/20,Vermont,940,119
5/18/20,Virginia,31140,119
5/18/20,Washington,19756,119
5/18/20,West Virginia,1502,119
5/18/20,Wisconsin,12722,119
5/18/20,Wyoming,766,119
5/19/20,Alabama,12376,120
5/19/20,Alaska,399,120
5/19/20,Arizona,14566,120
5/19/20,Arkansas,4923,120
5/19/20,California,83981,120
5/19/20,Colorado,22454,120
5/19/20,Connecticut,38430,120
5/19/20,Delaware,8037,120
5/19/20,District of Columbia,7434,120
5/19/20,Florida,46936,120
5/19/20,Georgia,37214,120
5/19/20,Hawaii,631,120
5/19/20,Idaho,2476,120
5/19/20,Illinois,98298,120
5/19/20,Indiana,29402,120
5/19/20,Iowa,15296,120
5/19/20,Kansas,8488,120
5/19/20,Kentucky,8205,120
5/19/20,Louisiana,35161,120
5/19/20,Maine,1741,120
5/19/20,Maryland,41664,120
5/19/20,Massachusetts,87925,120
5/19/20,Michigan,52337,120
5/19/20,Minnesota,17038,120
5/19/20,Mississippi,11704,120
5/19/20,Missouri,11369,120
5/19/20,Montana,471,120
5/19/20,Nebraska,10846,120
5/19/20,Nevada,7169,120
5/19/20,New Hampshire,3721,120
5/19/20,New Jersey,149013,120
5/19/20,New Mexico,6192,120
5/19/20,New York,357757,120
5/19/20,North Carolina,19762,120
5/19/20,North Dakota,1994,120
5/19/20,Ohio,28953,120
5/19/20,Oklahoma,5489,120
5/19/20,Oregon,3726,120
5/19/20,Pennsylvania,67404,120
5/19/20,Rhode Island,12951,120
5/19/20,South Carolina,9056,120
5/19/20,South Dakota,4085,120
5/19/20,Tennessee,18301,120
5/19/20,Texas,51080,120
5/19/20,Utah,7530,120
5/19/20,Vermont,944,120
5/19/20,Virginia,32145,120
5/19/20,Washington,19988,120
5/19/20,West Virginia,1514,120
5/19/20,Wisconsin,13001,120
5/19/20,Wyoming,776,120
5/20/20,Alabama,13052,121
5/20/20,Alaska,402,121
5/20/20,Arizona,14897,121
5/20/20,Arkansas,5003,121
5/20/20,California,86125,121
5/20/20,Colorado,22769,121
