date,state,fips,cases,deaths
16/03/2020,Minnesota,27,54,0
16/03/2020,Mississippi,28,12,0
16/03/2020,Missouri,29,9,0
16/03/2020,Montana,30,8,0
16/03/2020,Nebraska,31,33,0
16/03/2020,Nevada,32,45,1
16/03/2020,New Hampshire,33,17,0
16/03/2020,New Jersey,34,176,3
16/03/2020,New Mexico,35,21,0
16/03/2020,New York,36,950,10
16/03/2020,North Carolina,37,34,0
16/03/2020,North Dakota,38,1,0
16/03/2020,Ohio,39,50,0
16/03/2020,Oklahoma,40,10,0
16/03/2020,Oregon,41,46,1
16/03/2020,Pennsylvania,42,81,0
16/03/2020,Puerto Rico,72,5,0
16/03/2020,Rhode Island,44,21,0
16/03/2020,South Carolina,45,33,1
16/03/2020,South Dakota,46,10,1
16/03/2020,Tennessee,47,52,0
16/03/2020,Texas,48,87,1
16/03/2020,Utah,49,40,0
16/03/2020,Vermont,50,12,0
16/03/2020,Virgin Islands,78,2,0
16/03/2020,Virginia,51,51,1
16/03/2020,Washington,53,794,48
16/03/2020,Wisconsin,55,47,0
16/03/2020,Wyoming,56,10,0
17/03/2020,Alabama,1,39,0
17/03/2020,Alaska,2,6,0
17/03/2020,Arizona,4,20,0
17/03/2020,Arkansas,5,22,0
17/03/2020,California,6,732,14
17/03/2020,Colorado,8,183,3
17/03/2020,Connecticut,9,68,0
17/03/2020,Delaware,10,16,0
17/03/2020,District of Columbia,11,31,0
17/03/2020,Florida,12,210,6
17/03/2020,Georgia,13,142,1
17/03/2020,Guam,66,3,0
17/03/2020,Hawaii,15,14,0
17/03/2020,Idaho,16,9,0
17/03/2020,Illinois,17,159,1
17/03/2020,Indiana,18,30,2
17/03/2020,Iowa,19,29,0
17/03/2020,Kansas,20,17,1
17/03/2020,Kentucky,21,26,1
17/03/2020,Louisiana,22,196,5
17/03/2020,Maine,23,32,0
17/03/2020,Maryland,24,57,0
17/03/2020,Massachusetts,25,218,0
17/03/2020,Michigan,26,65,0
17/03/2020,Minnesota,27,60,0
17/03/2020,Mississippi,28,21,0
17/03/2020,Missouri,29,16,0
17/03/2020,Montana,30,8,0
17/03/2020,Nebraska,31,36,0
17/03/2020,Nevada,32,55,1
17/03/2020,New Hampshire,33,26,0
17/03/2020,New Jersey,34,268,3
17/03/2020,New Mexico,35,23,0
17/03/2020,New York,36,1375,18
17/03/2020,North Carolina,37,42,0
17/03/2020,North Dakota,38,5,0
17/03/2020,Ohio,39,67,0
17/03/2020,Oklahoma,40,18,0
17/03/2020,Oregon,41,66,2
17/03/2020,Pennsylvania,42,101,0
17/03/2020,Puerto Rico,72,5,0
17/03/2020,Rhode Island,44,23,0
17/03/2020,South Carolina,45,47,1
17/03/2020,South Dakota,46,11,1
17/03/2020,Tennessee,47,73,0
17/03/2020,Texas,48,106,1
17/03/2020,Utah,49,51,0
17/03/2020,Vermont,50,14,0
17/03/2020,Virgin Islands,78,2,0
17/03/2020,Virginia,51,67,2
17/03/2020,Washington,53,908,54
17/03/2020,West Virginia,54,1,0
17/03/2020,Wisconsin,55,72,0
17/03/2020,Wyoming,56,15,0
18/03/2020,Alabama,1,51,0
18/03/2020,Alaska,2,9,0
18/03/2020,Arizona,4,28,0
18/03/2020,Arkansas,5,33,0
18/03/2020,California,6,893,17
18/03/2020,Colorado,8,216,3
18/03/2020,Connecticut,9,96,1
18/03/2020,Delaware,10,26,0
18/03/2020,District of Columbia,11,36,0
18/03/2020,Florida,12,326,7
18/03/2020,Georgia,13,193,3
18/03/2020,Guam,66,8,0
18/03/2020,Hawaii,15,16,0
18/03/2020,Idaho,16,11,0
18/03/2020,Illinois,17,286,1
18/03/2020,Indiana,18,39,2
18/03/2020,Iowa,19,38,0
18/03/2020,Kansas,20,22,1
18/03/2020,Kentucky,21,35,1
18/03/2020,Louisiana,22,280,7
18/03/2020,Maine,23,43,0
18/03/2020,Maryland,24,85,1
18/03/2020,Massachusetts,25,256,0
18/03/2020,Michigan,26,80,1
18/03/2020,Minnesota,27,77,0
18/03/2020,Mississippi,28,34,0
18/03/2020,Missouri,29,21,1
18/03/2020,Montana,30,12,0
18/03/2020,Nebraska,31,43,0
18/03/2020,Nevada,32,82,1
18/03/2020,New Hampshire,33,39,0
18/03/2020,New Jersey,34,427,5
18/03/2020,New Mexico,35,28,0
18/03/2020,New York,36,2387,32
18/03/2020,North Carolina,37,66,0
18/03/2020,North Dakota,38,7,0
18/03/2020,Ohio,39,90,0
18/03/2020,Oklahoma,40,29,0
18/03/2020,Oregon,41,74,3
18/03/2020,Pennsylvania,42,139,1
18/03/2020,Puerto Rico,72,5,0
18/03/2020,Rhode Island,44,33,0
18/03/2020,South Carolina,45,60,1
18/03/2020,South Dakota,46,11,1
18/03/2020,Tennessee,47,98,0
18/03/2020,Texas,48,166,2
18/03/2020,Utah,49,65,0
18/03/2020,Vermont,50,19,0
18/03/2020,Virgin Islands,78,3,0
18/03/2020,Virginia,51,78,2
18/03/2020,Washington,53,1026,68
18/03/2020,West Virginia,54,2,0
18/03/2020,Wisconsin,55,106,0
18/03/2020,Wyoming,56,17,0
19/03/2020,Alabama,1,78,0
19/03/2020,Alaska,2,12,0
19/03/2020,Arizona,4,47,0
19/03/2020,Arkansas,5,62,0
19/03/2020,California,6,1067,19
19/03/2020,Colorado,8,278,5
19/03/2020,Connecticut,9,159,4
19/03/2020,Delaware,10,30,0
19/03/2020,District of Columbia,11,39,0
19/03/2020,Florida,12,434,8
19/03/2020,Georgia,13,282,10
19/03/2020,Guam,66,12,0
19/03/2020,Hawaii,15,26,0
19/03/2020,Idaho,16,23,0
19/03/2020,Illinois,17,420,4
19/03/2020,Indiana,18,56,2
19/03/2020,Iowa,19,44,0
19/03/2020,Kansas,20,35,1
19/03/2020,Kentucky,21,47,2
19/03/2020,Louisiana,22,392,10
19/03/2020,Maine,23,52,0
19/03/2020,Maryland,24,108,1
19/03/2020,Massachusetts,25,328,0
19/03/2020,Michigan,26,334,3
19/03/2020,Minnesota,27,89,0
19/03/2020,Mississippi,28,50,1
19/03/2020,Missouri,29,35,1
19/03/2020,Montana,30,19,0
19/03/2020,Nebraska,31,47,0
19/03/2020,Nevada,32,99,1
19/03/2020,New Hampshire,33,44,0
19/03/2020,New Jersey,34,735,9
19/03/2020,New Mexico,35,35,0
19/03/2020,New York,36,4161,39
19/03/2020,North Carolina,37,104,0
19/03/2020,North Dakota,38,19,0
19/03/2020,Ohio,39,120,0
19/03/2020,Oklahoma,40,44,1
19/03/2020,Oregon,41,87,3
19/03/2020,Pennsylvania,42,187,1
19/03/2020,Puerto Rico,72,6,0
19/03/2020,Rhode Island,44,44,0
19/03/2020,South Carolina,45,81,1
19/03/2020,South Dakota,46,14,1
19/03/2020,Tennessee,47,155,0
19/03/2020,Texas,48,248,4
19/03/2020,Utah,49,80,0
19/03/2020,Vermont,50,22,2
19/03/2020,Virgin Islands,78,3,0
19/03/2020,Virginia,51,94,2
19/03/2020,Washington,53,1228,75
19/03/2020,West Virginia,54,5,0
19/03/2020,Wisconsin,55,155,2
19/03/2020,Wyoming,56,18,0
20/03/2020,Alabama,1,106,0
20/03/2020,Alaska,2,14,0
20/03/2020,Arizona,4,70,1
20/03/2020,Arkansas,5,100,0
20/03/2020,California,6,1283,24
20/03/2020,Colorado,8,364,5
20/03/2020,Connecticut,9,194,4
20/03/2020,Delaware,10,39,0
20/03/2020,District of Columbia,11,71,0
20/03/2020,Florida,12,564,9
20/03/2020,Georgia,13,482,14
20/03/2020,Guam,66,14,0
20/03/2020,Hawaii,15,37,0
20/03/2020,Idaho,16,31,0
20/03/2020,Illinois,17,583,5
20/03/2020,Indiana,18,81,5
20/03/2020,Iowa,19,45,0
20/03/2020,Kansas,20,49,1
20/03/2020,Kentucky,21,63,2
20/03/2020,Louisiana,22,537,10
20/03/2020,Maine,23,57,0
20/03/2020,Maryland,24,150,2
20/03/2020,Massachusetts,25,413,1
20/03/2020,Michigan,26,548,4
20/03/2020,Minnesota,27,115,0
20/03/2020,Mississippi,28,80,1
20/03/2020,Missouri,29,73,3
20/03/2020,Montana,30,19,0
20/03/2020,Nebraska,31,53,0
20/03/2020,Nevada,32,165,2
20/03/2020,New Hampshire,33,55,0
20/03/2020,New Jersey,34,896,11
20/03/2020,New Mexico,35,43,0
20/03/2020,New York,36,7113,68
20/03/2020,North Carolina,37,144,0
20/03/2020,North Dakota,38,27,0
20/03/2020,Ohio,39,169,1
20/03/2020,Oklahoma,40,49,1
20/03/2020,Oregon,41,114,3
20/03/2020,Pennsylvania,42,269,1
20/03/2020,Puerto Rico,72,14,0
20/03/2020,Rhode Island,44,44,0
20/03/2020,South Carolina,45,126,3
20/03/2020,South Dakota,46,14,1
20/03/2020,Tennessee,47,237,0
20/03/2020,Texas,48,386,5
20/03/2020,Utah,49,112,0
20/03/2020,Vermont,50,29,2
20/03/2020,Virgin Islands,78,6,0
20/03/2020,Virginia,51,115,2
20/03/2020,Washington,53,1404,83
20/03/2020,West Virginia,54,8,0
20/03/2020,Wisconsin,55,216,3
20/03/2020,Wyoming,56,22,0
21/03/2020,Alabama,1,131,0
21/03/2020,Alaska,2,21,0
21/03/2020,Arizona,4,104,1
21/03/2020,Arkansas,5,118,0
21/03/2020,California,6,1544,28
21/03/2020,Colorado,8,475,6
21/03/2020,Connecticut,9,223,5
21/03/2020,Delaware,10,45,0
21/03/2020,District of Columbia,11,77,1
21/03/2020,Florida,12,764,11
21/03/2020,Georgia,13,552,20
21/03/2020,Guam,66,15,0
21/03/2020,Hawaii,15,48,0
21/03/2020,Idaho,16,42,0
21/03/2020,Illinois,17,751,6
21/03/2020,Indiana,18,128,6
21/03/2020,Iowa,19,68,0
21/03/2020,Kansas,20,57,2
21/03/2020,Kentucky,21,84,3
21/03/2020,Louisiana,22,763,16
21/03/2020,Maine,23,70,0
21/03/2020,Maryland,24,195,3
21/03/2020,Massachusetts,25,525,2
21/03/2020,Michigan,26,787,6
21/03/2020,Minnesota,27,138,1
21/03/2020,Mississippi,28,140,1
21/03/2020,Missouri,29,93,3
21/03/2020,Montana,30,29,0
21/03/2020,Nebraska,31,61,0
21/03/2020,Nevada,32,165,2
21/03/2020,New Hampshire,33,65,0
21/03/2020,New Jersey,34,1336,16
21/03/2020,New Mexico,35,57,0
21/03/2020,New York,36,10371,95
21/03/2020,North Carolina,37,184,0
21/03/2020,North Dakota,38,28,0
21/03/2020,Ohio,39,247,3
21/03/2020,Oklahoma,40,53,1
21/03/2020,Oregon,41,137,4
21/03/2020,Pennsylvania,42,388,2
21/03/2020,Puerto Rico,72,21,1
21/03/2020,Rhode Island,44,66,0
21/03/2020,South Carolina,45,172,3
21/03/2020,South Dakota,46,14,1
21/03/2020,Tennessee,47,312,2
21/03/2020,Texas,48,547,5
21/03/2020,Utah,49,138,0
21/03/2020,Vermont,50,49,2
21/03/2020,Virgin Islands,78,6,0
21/03/2020,Virginia,51,152,3
21/03/2020,Washington,53,1655,95
21/03/2020,West Virginia,54,12,0
21/03/2020,Wisconsin,55,281,4
21/03/2020,Wyoming,56,24,0
22/03/2020,Alabama,1,157,0
22/03/2020,Alaska,2,22,0
22/03/2020,Arizona,4,153,2
22/03/2020,Arkansas,5,165,0
22/03/2020,California,6,1851,35
22/03/2020,Colorado,8,591,7
22/03/2020,Connecticut,9,327,8
22/03/2020,Delaware,10,56,0
22/03/2020,District of Columbia,11,98,1
22/03/2020,Florida,12,1000,13
22/03/2020,Georgia,13,620,25
22/03/2020,Guam,66,27,1
22/03/2020,Hawaii,15,56,0
22/03/2020,Idaho,16,47,0
22/03/2020,Illinois,17,1047,9
22/03/2020,Indiana,18,204,9
22/03/2020,Iowa,19,90,0
22/03/2020,Kansas,20,66,2
22/03/2020,Kentucky,21,103,3
22/03/2020,Louisiana,22,837,20
22/03/2020,Maine,23,89,0
22/03/2020,Maryland,24,245,3
22/03/2020,Massachusetts,25,646,5
22/03/2020,Michigan,26,1033,9
22/03/2020,Minnesota,27,171,1
22/03/2020,Mississippi,28,207,1
22/03/2020,Missouri,29,130,3
22/03/2020,Montana,30,34,0
22/03/2020,Nebraska,31,62,0
22/03/2020,Nevada,32,190,2
22/03/2020,New Hampshire,33,78,0
22/03/2020,New Jersey,34,1914,20
22/03/2020,New Mexico,35,65,0
22/03/2020,New York,36,15188,142
22/03/2020,North Carolina,37,269,0
22/03/2020,North Dakota,38,30,0
22/03/2020,Ohio,39,351,3
22/03/2020,Oklahoma,40,67,2
22/03/2020,Oregon,41,161,5
22/03/2020,Pennsylvania,42,504,3
22/03/2020,Puerto Rico,72,23,1
22/03/2020,Rhode Island,44,83,0
22/03/2020,South Carolina,45,194,3
22/03/2020,South Dakota,46,21,1
22/03/2020,Tennessee,47,424,2
22/03/2020,Texas,48,639,7
22/03/2020,Utah,49,182,1
22/03/2020,Vermont,50,52,2
22/03/2020,Virgin Islands,78,17,0
22/03/2020,Virginia,51,219,6
22/03/2020,Washington,53,1844,97
22/03/2020,West Virginia,54,16,0
22/03/2020,Wisconsin,55,382,4
22/03/2020,Wyoming,56,26,0
23/03/2020,Alabama,1,196,0
23/03/2020,Alaska,2,36,0
23/03/2020,Arizona,4,234,2
23/03/2020,Arkansas,5,201,0
23/03/2020,California,6,2240,39
23/03/2020,Colorado,8,721,10
23/03/2020,Connecticut,9,415,10
23/03/2020,Delaware,10,87,0
23/03/2020,District of Columbia,11,116,2
23/03/2020,Florida,12,1222,18
23/03/2020,Georgia,13,800,25
23/03/2020,Guam,66,29,1
23/03/2020,Hawaii,15,77,0
23/03/2020,Idaho,16,50,0
23/03/2020,Illinois,17,1285,12
23/03/2020,Indiana,18,264,12
23/03/2020,Iowa,19,105,0
23/03/2020,Kansas,20,82,2
23/03/2020,Kentucky,21,124,3
23/03/2020,Louisiana,22,1172,34
23/03/2020,Maine,23,107,0
23/03/2020,Maryland,24,290,3
23/03/2020,Massachusetts,25,777,9
23/03/2020,Michigan,26,1324,16
23/03/2020,Minnesota,27,235,1
23/03/2020,Mississippi,28,249,1
23/03/2020,Missouri,29,183,4
23/03/2020,Montana,30,45,0
23/03/2020,Nebraska,31,73,0
23/03/2020,Nevada,32,265,4
23/03/2020,New Hampshire,33,101,1
23/03/2020,New Jersey,34,2844,27
23/03/2020,New Mexico,35,83,0
23/03/2020,New York,36,20899,183
23/03/2020,North Carolina,37,302,0
23/03/2020,North Dakota,38,32,0
23/03/2020,Ohio,39,444,6
23/03/2020,Oklahoma,40,81,2
23/03/2020,Oregon,41,191,5
23/03/2020,Pennsylvania,42,644,6
23/03/2020,Puerto Rico,72,31,2
23/03/2020,Rhode Island,44,106,0
23/03/2020,South Carolina,45,299,5
23/03/2020,South Dakota,46,28,1
23/03/2020,Tennessee,47,522,2
23/03/2020,Texas,48,728,7
23/03/2020,Utah,49,257,1
23/03/2020,Vermont,50,75,2
23/03/2020,Virgin Islands,78,17,0
23/03/2020,Virginia,51,254,6
23/03/2020,Washington,53,2101,110
23/03/2020,West Virginia,54,16,0
23/03/2020,Wisconsin,55,418,5
23/03/2020,Wyoming,56,28,0
24/03/2020,Alabama,1,242,0
24/03/2020,Alaska,2,42,0
24/03/2020,Arizona,4,326,6
24/03/2020,Arkansas,5,231,2
24/03/2020,California,6,2644,52
24/03/2020,Colorado,8,912,11
24/03/2020,Connecticut,9,618,12
24/03/2020,Delaware,10,104,0
24/03/2020,District of Columbia,11,137,2
24/03/2020,Florida,12,1467,20
24/03/2020,Georgia,13,1095,38
24/03/2020,Guam,66,32,1
24/03/2020,Hawaii,15,90,0
24/03/2020,Idaho,16,73,0
24/03/2020,Illinois,17,1535,16
24/03/2020,Indiana,18,371,17
24/03/2020,Iowa,19,124,1
24/03/2020,Kansas,20,102,3
24/03/2020,Kentucky,21,157,3
24/03/2020,Louisiana,22,1388,46
24/03/2020,Maine,23,118,0
24/03/2020,Maryland,24,349,4
24/03/2020,Massachusetts,25,1159,11
24/03/2020,Michigan,26,1791,24
24/03/2020,Minnesota,27,264,1
24/03/2020,Mississippi,28,320,1
24/03/2020,Missouri,29,255,5
24/03/2020,Montana,30,51,0
24/03/2020,Nebraska,31,77,0
24/03/2020,Nevada,32,315,6
24/03/2020,New Hampshire,33,108,1
24/03/2020,New Jersey,34,3675,44
24/03/2020,New Mexico,35,100,0
24/03/2020,New York,36,25704,264
24/03/2020,North Carolina,37,397,0
24/03/2020,North Dakota,38,37,0
24/03/2020,Ohio,39,564,8
24/03/2020,Oklahoma,40,106,3
24/03/2020,Oregon,41,209,8
24/03/2020,Pennsylvania,42,851,8
24/03/2020,Puerto Rico,72,39,2
24/03/2020,Rhode Island,44,124,0
24/03/2020,South Carolina,45,342,8
24/03/2020,South Dakota,46,30,1
24/03/2020,Tennessee,47,678,2
24/03/2020,Texas,48,857,11
24/03/2020,Utah,49,299,1
24/03/2020,Vermont,50,95,7
24/03/2020,Virgin Islands,78,17,0
24/03/2020,Virginia,51,291,7
24/03/2020,Washington,53,2469,123
24/03/2020,West Virginia,54,39,0
24/03/2020,Wisconsin,55,481,5
24/03/2020,Wyoming,56,37,0
25/03/2020,Alabama,1,386,1
25/03/2020,Alaska,2,59,0
25/03/2020,Arizona,4,402,6
25/03/2020,Arkansas,5,307,2
25/03/2020,California,6,3183,68
25/03/2020,Colorado,8,1086,19
25/03/2020,Connecticut,9,875,19
25/03/2020,Delaware,10,119,0
25/03/2020,District of Columbia,11,183,2
25/03/2020,Florida,12,1971,23
25/03/2020,Georgia,13,1385,47
25/03/2020,Guam,66,32,1
25/03/2020,Hawaii,15,95,0
25/03/2020,Idaho,16,123,0
25/03/2020,Illinois,17,1874,21
25/03/2020,Indiana,18,484,19
25/03/2020,Iowa,19,147,1
25/03/2020,Kansas,20,134,3
25/03/2020,Kentucky,21,198,5
25/03/2020,Louisiana,22,1795,65
25/03/2020,Maine,23,142,0
25/03/2020,Maryland,24,423,4
25/03/2020,Massachusetts,25,1838,15
25/03/2020,Michigan,26,2293,43
25/03/2020,Minnesota,27,289,1
25/03/2020,Mississippi,28,376,5
25/03/2020,Missouri,29,384,8
25/03/2020,Montana,30,65,0
25/03/2020,Nebraska,31,84,0
25/03/2020,Nevada,32,405,10
25/03/2020,New Hampshire,33,137,1
25/03/2020,New Jersey,34,4402,62
25/03/2020,New Mexico,35,113,1
25/03/2020,New York,36,33117,381
25/03/2020,North Carolina,37,562,1
25/03/2020,North Dakota,38,45,0
25/03/2020,Ohio,39,707,11
25/03/2020,Oklahoma,40,164,5
25/03/2020,Oregon,41,266,10
25/03/2020,Pennsylvania,42,1151,12
25/03/2020,Puerto Rico,72,51,2
25/03/2020,Rhode Island,44,132,0
25/03/2020,South Carolina,45,425,8
25/03/2020,South Dakota,46,41,1
25/03/2020,Tennessee,47,806,3
25/03/2020,Texas,48,1132,13
25/03/2020,Utah,49,346,1
25/03/2020,Vermont,50,123,8
25/03/2020,Virgin Islands,78,17,0
25/03/2020,Virginia,51,390,9
25/03/2020,Washington,53,2585,130
25/03/2020,West Virginia,54,51,0
25/03/2020,Wisconsin,55,623,7
25/03/2020,Wyoming,56,49,0
26/03/2020,Alabama,1,538,3
26/03/2020,Alaska,2,69,0
26/03/2020,Arizona,4,508,8
26/03/2020,Arkansas,5,350,3
26/03/2020,California,6,4060,83
26/03/2020,Colorado,8,1432,24
26/03/2020,Connecticut,9,1012,21
26/03/2020,Delaware,10,143,1
26/03/2020,District of Columbia,11,231,3
26/03/2020,Florida,12,2478,29
26/03/2020,Georgia,13,1641,56
26/03/2020,Guam,66,49,1
26/03/2020,Hawaii,15,106,0
26/03/2020,Idaho,16,189,3
26/03/2020,Illinois,17,2538,26
26/03/2020,Indiana,18,661,23
26/03/2020,Iowa,19,179,1
26/03/2020,Kansas,20,173,3
26/03/2020,Kentucky,21,248,5
26/03/2020,Louisiana,22,2305,83
26/03/2020,Maine,23,155,0
26/03/2020,Maryland,24,581,4
26/03/2020,Massachusetts,25,2417,25
26/03/2020,Michigan,26,2877,63
26/03/2020,Minnesota,27,346,2
26/03/2020,Mississippi,28,486,6
26/03/2020,Missouri,29,508,8
26/03/2020,Montana,30,90,0
26/03/2020,Nebraska,31,91,0
26/03/2020,Nevada,32,535,10
26/03/2020,New Hampshire,33,158,1
26/03/2020,New Jersey,34,6876,82
26/03/2020,New Mexico,35,136,1
26/03/2020,New York,36,39058,502
26/03/2020,North Carolina,37,639,2
26/03/2020,North Dakota,38,58,0
26/03/2020,Ohio,39,867,15
26/03/2020,Oklahoma,40,248,7
26/03/2020,Oregon,41,316,11
26/03/2020,Pennsylvania,42,1690,16
26/03/2020,Puerto Rico,72,64,2
26/03/2020,Rhode Island,44,165,0
26/03/2020,South Carolina,45,456,9
26/03/2020,South Dakota,46,46,1
26/03/2020,Tennessee,47,981,3
26/03/2020,Texas,48,1542,21
26/03/2020,Utah,49,402,1
26/03/2020,Vermont,50,158,9
26/03/2020,Virgin Islands,78,17,0
26/03/2020,Virginia,51,603,14
26/03/2020,Washington,53,3208,152
26/03/2020,West Virginia,54,76,0
26/03/2020,Wisconsin,55,754,10
26/03/2020,Wyoming,56,56,0
27/03/2020,Alabama,1,639,4
27/03/2020,Alaska,2,85,1
27/03/2020,Arizona,4,665,15
27/03/2020,Arkansas,5,385,3
27/03/2020,California,6,4915,104
27/03/2020,Colorado,8,1735,31
27/03/2020,Connecticut,9,1291,27
27/03/2020,Delaware,10,165,2
27/03/2020,District of Columbia,11,267,3
27/03/2020,Florida,12,3198,46
27/03/2020,Georgia,13,2198,64
27/03/2020,Guam,66,53,1
27/03/2020,Hawaii,15,120,0
27/03/2020,Idaho,16,232,4
27/03/2020,Illinois,17,3029,37
27/03/2020,Indiana,18,992,32
27/03/2020,Iowa,19,236,3
27/03/2020,Kansas,20,213,4
27/03/2020,Kentucky,21,302,8
27/03/2020,Louisiana,22,2746,119
27/03/2020,Maine,23,168,1
27/03/2020,Maryland,24,790,5
27/03/2020,Massachusetts,25,3240,35
27/03/2020,Michigan,26,3655,93
27/03/2020,Minnesota,27,398,4
27/03/2020,Mississippi,28,579,8
27/03/2020,Missouri,29,670,9
27/03/2020,Montana,30,121,1
27/03/2020,Nebraska,31,102,2
27/03/2020,Nevada,32,621,10
27/03/2020,New Hampshire,33,187,2
27/03/2020,New Jersey,34,8825,108
27/03/2020,New Mexico,35,191,1
27/03/2020,New York,36,44746,645
27/03/2020,North Carolina,37,784,3
27/03/2020,North Dakota,38,68,1
27/03/2020,Ohio,39,1144,22
27/03/2020,Oklahoma,40,322,8
27/03/2020,Oregon,41,415,12
27/03/2020,Pennsylvania,42,2217,23
27/03/2020,Puerto Rico,72,79,3
27/03/2020,Rhode Island,44,203,0
27/03/2020,South Carolina,45,542,13
27/03/2020,South Dakota,46,58,1
27/03/2020,Tennessee,47,1180,6
27/03/2020,Texas,48,1971,25
27/03/2020,Utah,49,480,2
27/03/2020,Vermont,50,184,10
27/03/2020,Virgin Islands,78,19,0
27/03/2020,Virginia,51,605,14
27/03/2020,Washington,53,3770,179
27/03/2020,West Virginia,54,96,0
27/03/2020,Wisconsin,55,930,16
27/03/2020,Wyoming,56,74,0
28/03/2020,Alabama,1,720,4
28/03/2020,Alaska,2,102,1
28/03/2020,Arizona,4,773,15
28/03/2020,Arkansas,5,409,5
28/03/2020,California,6,5566,122
28/03/2020,Colorado,8,2061,44
28/03/2020,Connecticut,9,1524,33
28/03/2020,Delaware,10,214,5
28/03/2020,District of Columbia,11,304,4
28/03/2020,Florida,12,4038,56
28/03/2020,Georgia,13,2447,79
28/03/2020,Guam,66,57,1
28/03/2020,Hawaii,15,151,0
28/03/2020,Idaho,16,262,5
28/03/2020,Illinois,17,3547,50
28/03/2020,Indiana,18,1239,38
28/03/2020,Iowa,19,298,3
28/03/2020,Kansas,20,272,6
28/03/2020,Kentucky,21,394,9
28/03/2020,Louisiana,22,3315,137
28/03/2020,Maine,23,211,1
28/03/2020,Maryland,24,1066,10
28/03/2020,Massachusetts,25,4257,44
28/03/2020,Michigan,26,4634,112
28/03/2020,Minnesota,27,442,5
28/03/2020,Mississippi,28,669,13
28/03/2020,Missouri,29,837,11
28/03/2020,Montana,30,147,1
28/03/2020,Nebraska,31,122,2
28/03/2020,Nevada,32,738,14
28/03/2020,New Hampshire,33,214,2
28/03/2020,New Jersey,34,11124,140
28/03/2020,New Mexico,35,210,2
28/03/2020,New York,36,53517,935
28/03/2020,North Carolina,37,972,4
28/03/2020,North Dakota,38,93,1
28/03/2020,Northern Mariana Islands,69,2,0
28/03/2020,Ohio,39,1406,25
28/03/2020,Oklahoma,40,377,15
28/03/2020,Oregon,41,480,13
28/03/2020,Pennsylvania,42,2815,35
28/03/2020,Puerto Rico,72,100,3
28/03/2020,Rhode Island,44,239,2
28/03/2020,South Carolina,45,661,15
28/03/2020,South Dakota,46,68,1
28/03/2020,Tennessee,47,1363,6
28/03/2020,Texas,48,2381,30
28/03/2020,Utah,49,608,2
28/03/2020,Vermont,50,211,12
28/03/2020,Virgin Islands,78,19,0
28/03/2020,Virginia,51,739,17
28/03/2020,Washington,53,4311,193
28/03/2020,West Virginia,54,113,0
28/03/2020,Wisconsin,55,1042,17
28/03/2020,Wyoming,56,85,0
29/03/2020,Alabama,1,830,5
29/03/2020,Alaska,2,114,2
29/03/2020,Arizona,4,930,18
29/03/2020,Arkansas,5,449,6
29/03/2020,California,6,6321,132
29/03/2020,Colorado,8,2315,47
29/03/2020,Connecticut,9,1993,34
29/03/2020,Delaware,10,232,6
29/03/2020,District of Columbia,11,342,5
29/03/2020,Florida,12,4943,60
29/03/2020,Georgia,13,2683,83
29/03/2020,Guam,66,58,1
29/03/2020,Hawaii,15,175,0
29/03/2020,Idaho,16,310,6
29/03/2020,Illinois,17,4615,71
29/03/2020,Indiana,18,1522,40
29/03/2020,Iowa,19,336,4
29/03/2020,Kansas,20,333,7
29/03/2020,Kentucky,21,439,9
29/03/2020,Louisiana,22,3539,153
29/03/2020,Maine,23,253,3
29/03/2020,Maryland,24,1244,11
29/03/2020,Massachusetts,25,4955,48
29/03/2020,Michigan,26,5486,132
29/03/2020,Minnesota,27,504,9
29/03/2020,Mississippi,28,759,14
29/03/2020,Missouri,29,902,12
29/03/2020,Montana,30,161,1
29/03/2020,Nebraska,31,138,2
29/03/2020,Nevada,32,920,15
29/03/2020,New Hampshire,33,258,3
29/03/2020,New Jersey,34,13386,161
29/03/2020,New Mexico,35,237,2
29/03/2020,New York,36,59783,1180
29/03/2020,North Carolina,37,1166,6
29/03/2020,North Dakota,38,97,1
29/03/2020,Northern Mariana Islands,69,2,0
29/03/2020,Ohio,39,1665,30
29/03/2020,Oklahoma,40,429,16
29/03/2020,Oregon,41,549,13
29/03/2020,Pennsylvania,42,3441,40
29/03/2020,Puerto Rico,72,127,5
29/03/2020,Rhode Island,44,294,3
29/03/2020,South Carolina,45,775,16
29/03/2020,South Dakota,46,90,1
29/03/2020,Tennessee,47,1569,7
29/03/2020,Texas,48,2722,35
29/03/2020,Utah,49,719,2
29/03/2020,Vermont,50,235,12
29/03/2020,Virgin Islands,78,23,0
29/03/2020,Virginia,51,889,22
29/03/2020,Washington,53,4897,209
29/03/2020,West Virginia,54,124,1
29/03/2020,Wisconsin,55,1120,17
29/03/2020,Wyoming,56,88,0
30/03/2020,Alabama,1,947,11
30/03/2020,Alaska,2,120,2
30/03/2020,Arizona,4,1169,20
30/03/2020,Arkansas,5,508,7
30/03/2020,California,6,7421,147
30/03/2020,Colorado,8,2628,51
30/03/2020,Connecticut,9,2571,36
30/03/2020,Delaware,10,264,7
30/03/2020,District of Columbia,11,401,9
30/03/2020,Florida,12,5695,72
30/03/2020,Georgia,13,3032,103
30/03/2020,Guam,66,60,1
30/03/2020,Hawaii,15,204,0
30/03/2020,Idaho,16,415,7
30/03/2020,Illinois,17,5070,84
30/03/2020,Indiana,18,1797,44
